week,sector_name,lat,long,azimuth,zone,post_code,state,total_score,national_overview,post_code_overview,area_experience_state_rank,area_experience_post_code_rank,average_customer_experience_state,average_customer_experience_post_code,state_area_experience_base_rank,post_code_area_experience_base_rank,crowd_post_code_score,complaint_post_code_score,complaint_data_post_code_score,complaint_voice_post_code_score,addtional_post_code_score,crowd_state_score,complaint_state_score,complaint_data_state_score,complaint_voice_state_score,addtional_state_score,benchmark_area_post_code,tpg_total_post_code_score,optus_total_post_code_score,telstra_total_post_code_score,benchmark_area_state,tpg_total_state_score,optus_total_state_score,telstra_total_state_score,usage_pattern_post_code,usage_pattern_state,total_#_of_churned_users_sector,total_#_of_churned_users_post_code,total_#_of_churned_users_state,total_#_of_churned_users_sector_acumulated,total_#_of_churned_users_post_code_acumulated,total_#_of_churned_users_state_acumulated,user_count_per_sector,user_count_per_post_code,user_count_per_state,churned_ratio_post_code,churned_ratio_state,churned_ratio_post_code_accumulated,churned_ratio_state_accumulated,total_complaints_per_post_code,total_complaints_per_state,total_complaints_per_sector,quality,accessibility,capacity,eea_integrity,unique_integrity,netscout_integrity,ran_integrity,crowd_integrity
24/03/2025,220050_2,-33.859194,151.201379,240,Zone1,2000,NSW,59,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,3,65,1688,4,588,14462,3209,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,98,82,90,1,1,1,1,1
24/03/2025,220050_3,-33.859194,151.201379,0,Zone1,2000,NSW,85,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,2818,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,81,70,1,1,1,1,1
24/03/2025,220050_4,-33.859194,151.201379,120,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1324,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,65,86,100,1,1,1,1,0
24/03/2025,220050_5,-33.859194,151.201379,240,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,5514,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,84,100,1,1,1,1,0
24/03/2025,220050_6,-33.859194,151.201379,0,Zone1,2000,NSW,68,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,561,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,84,100,1,1,1,1,0
24/03/2025,220050_7,-33.859194,151.201379,120,Zone1,2000,NSW,71,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,1,588,14462,727,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,84,100,1,1,1,1,0
24/03/2025,220050_8,-33.859194,151.201379,240,Zone1,2000,NSW,61,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,2,588,14462,729,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,84,90,1,1,1,1,0
24/03/2025,220050_9,-33.859194,151.201379,0,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,4797,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,84,90,1,1,1,1,1
24/03/2025,220057_1,-33.872368,151.208998,120,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,1,588,14462,3692,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,87,88,96,1,1,1,1,1
24/03/2025,220057_2,-33.872368,151.208998,240,Zone1,2000,NSW,68,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,779,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,95,1,1,1,1,1
24/03/2025,220057_3,-33.872368,151.208998,0,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,651,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,92,89,1,1,1,1,1
24/03/2025,220057_4,-33.872368,151.208998,120,Zone1,2000,NSW,89,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,307,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,88,100,1,1,1,1,1
24/03/2025,220058_1,-33.867833,151.208741,120,Zone1,2000,NSW,65,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,2187,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,87,97,1,1,1,1,0
24/03/2025,220058_2,-33.867833,151.208741,240,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,389,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,84,85,100,1,1,1,1,0
24/03/2025,220058_3,-33.867833,151.208741,0,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,377,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,65,86,100,1,1,1,1,0
24/03/2025,220080_1,-33.866754,151.209487,120,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,545,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,64,85,100,1,1,1,1,0
24/03/2025,220080_2,-33.866754,151.209487,240,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,129,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,50,86,100,1,1,1,1,0
24/03/2025,220126_1,-33.86867,151.20967,120,Zone1,2000,NSW,62,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1577,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,61,82,81,1,1,1,1,1
24/03/2025,220126_2,-33.86867,151.20967,240,Zone1,2000,NSW,71,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,930,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,84,93,88,1,1,1,1,1
24/03/2025,220127_1,-33.873435,151.19905,120,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1622,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,92,100,1,1,1,1,1
24/03/2025,220127_2,-33.873435,151.19905,240,Zone1,2000,NSW,85,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1316,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,89,89,100,1,1,1,1,1
24/03/2025,220127_3,-33.873435,151.19905,0,Zone1,2000,NSW,81,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,1,588,14462,597,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,100,1,1,1,1,1
24/03/2025,220127_4,-33.873435,151.19905,120,Zone1,2000,NSW,67,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,693,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,93,100,1,1,1,1,0
24/03/2025,220127_5,-33.873435,151.19905,240,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1007,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,100,1,1,1,1,0
24/03/2025,220127_6,-33.873435,151.19905,0,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,460,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,89,100,1,1,1,1,0
24/03/2025,220131_1,-33.862505,151.207871,120,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,619,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,95,1,1,1,1,1
24/03/2025,220131_2,-33.862505,151.207871,240,Zone1,2000,NSW,79,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,743,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,89,92,1,1,1,1,1
24/03/2025,220131_3,-33.862505,151.207871,0,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,2170,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,88,89,92,1,1,1,1,1
24/03/2025,220133_1,-33.869978,151.207692,120,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,20667,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,85,86,52,1,1,1,1,1
24/03/2025,220134_1,-33.866756,151.207995,120,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,3,588,14462,2995,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,85,86,90,1,1,1,1,1
24/03/2025,220134_2,-33.866756,151.207995,240,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,772,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,87,87,97,1,1,1,1,0
24/03/2025,220135_1,-33.88075,151.206228,120,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,136,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,78,90,100,1,1,1,1,0
24/03/2025,220138_1,-33.86956,151.203305,120,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1905,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,89,90,96,1,1,1,1,0
24/03/2025,220138_2,-33.86956,151.203305,240,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,341,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,90,91,100,1,1,1,1,0
24/03/2025,220138_3,-33.86956,151.203305,0,Zone1,2000,NSW,68,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,217,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,92,93,100,1,1,1,1,0
24/03/2025,220139_1,-33.876907,151.200788,120,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,416,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,86,87,97,1,1,1,1,0
24/03/2025,220139_2,-33.876907,151.200788,240,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,362,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,84,85,100,1,1,1,1,0
24/03/2025,220139_3,-33.876907,151.200788,0,Zone1,2000,NSW,88,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,210,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,87,87,100,1,1,1,1,1
24/03/2025,220139_4,-33.876907,151.200788,120,Zone1,2000,NSW,73,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,615,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,90,91,100,1,1,1,1,0
24/03/2025,220139_5,-33.876907,151.200788,240,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,97,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,100,1,1,1,1,0
24/03/2025,220140_1,-33.875288,151.199807,120,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1133,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,87,100,1,1,1,1,0
24/03/2025,220140_2,-33.875288,151.199807,240,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1743,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,87,88,100,1,1,1,1,1
24/03/2025,220140_3,-33.875288,151.199807,0,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1323,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,95,1,1,1,1,0
24/03/2025,220159_1,-33.866846,151.206897,120,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,544,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,84,84,100,1,1,1,1,1
24/03/2025,220161_1,-33.867508,151.206676,120,Zone1,2000,NSW,80,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,2,65,1688,11,588,14462,3953,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,85,100,1,1,1,1,1
24/03/2025,220177_1,-33.867561,151.211746,120,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,7270,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,88,89,100,1,1,1,1,1
24/03/2025,220177_2,-33.867561,151.211746,240,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,672,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,100,1,1,1,1,0
24/03/2025,220177_3,-33.867561,151.211746,0,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,301,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,89,100,1,1,1,1,0
24/03/2025,220177_4,-33.867561,151.211746,120,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,317,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,87,88,100,1,1,1,1,0
24/03/2025,220185_1,-33.86533,151.20656,120,Zone1,2000,NSW,84,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,2508,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,86,87,97,1,1,1,1,1
24/03/2025,220185_2,-33.86533,151.20656,240,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,18397,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,85,86,87,1,1,1,1,1
24/03/2025,220185_3,-33.86533,151.20656,0,Zone1,2000,NSW,72,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,3,588,14462,3789,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,95,1,1,1,1,1
24/03/2025,220185_4,-33.86533,151.20656,120,Zone1,2000,NSW,65,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1213,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,95,1,1,1,1,0
24/03/2025,220185_5,-33.86533,151.20656,240,Zone1,2000,NSW,68,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,682,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,95,1,1,1,1,1
24/03/2025,220185_6,-33.86533,151.20656,0,Zone1,2000,NSW,69,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,2,588,14462,366,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,87,97,1,1,1,1,1
24/03/2025,220187_1,-33.86463,151.2114,120,Zone1,2000,NSW,77,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,226,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,77,89,96,1,1,1,1,0
24/03/2025,220187_2,-33.86463,151.2114,240,Zone1,2000,NSW,62,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,425,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,72,87,100,1,1,1,1,0
24/03/2025,220187_3,-33.86463,151.2114,0,Zone1,2000,NSW,70,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1749,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,74,88,97,1,1,1,1,0
24/03/2025,220188_1,-33.863787,151.211482,120,Zone1,2000,NSW,75,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,322,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,75,88,96,1,1,1,1,0
24/03/2025,220188_2,-33.863787,151.211482,240,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,367,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,90,91,95,1,1,1,1,0
24/03/2025,220188_3,-33.863787,151.211482,0,Zone1,2000,NSW,73,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,472,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,76,89,96,1,1,1,1,0
24/03/2025,220188_4,-33.863787,151.211482,120,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,566,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,81,91,95,1,1,1,1,0
24/03/2025,220188_5,-33.863787,151.211482,240,Zone1,2000,NSW,73,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1445,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,68,85,100,1,1,1,1,0
24/03/2025,220188_6,-33.863787,151.211482,0,Zone1,2000,NSW,76,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,914,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,89,100,1,1,1,1,0
24/03/2025,220189_1,-33.86204,151.20787,120,Zone1,2000,NSW,78,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1496,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,91,92,94,1,1,1,1,1
24/03/2025,220189_2,-33.86204,151.20787,240,Zone1,2000,NSW,82,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,4286,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,88,89,82,1,1,1,1,1
24/03/2025,220189_3,-33.86204,151.20787,0,Zone1,2000,NSW,67,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,715,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,95,1,1,1,1,0
24/03/2025,220189_4,-33.86204,151.20787,120,Zone1,2000,NSW,74,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,1,65,1688,2,588,14462,759,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,91,95,1,1,1,1,1
24/03/2025,220189_5,-33.86204,151.20787,240,Zone1,2000,NSW,89,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1270,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,93,94,1,1,1,1,1
24/03/2025,220189_6,-33.86204,151.20787,0,Zone1,2000,NSW,91,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1353,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,90,96,1,1,1,1,1
24/03/2025,220189_7,-33.86204,151.20787,120,Zone1,2000,NSW,90,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,1436,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,80,87,100,1,1,1,1,1
24/03/2025,220190_1,-33.86305,151.21143,120,Zone1,2000,NSW,68,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,4937,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,89,89,86,1,1,1,1,1
24/03/2025,220190_2,-33.86305,151.21143,240,Zone1,2000,NSW,66,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,1,588,14462,1243,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,88,90,1,1,1,1,0
24/03/2025,220190_3,-33.86305,151.21143,0,Zone1,2000,NSW,62,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,3,588,14462,1664,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,100,89,77,1,1,1,1,0
24/03/2025,220194_1,-33.86876,151.21731,120,Zone1,2000,NSW,83,Green,Green,75,71,90,90,60,52,75,20,10,30,80,70,10,10,10,60,50,70,75,70,100,70,70,70,Heavy Data User,Heavy Data User,-,65,1688,-,588,14462,2841,584962,2812608,0.011111833,0.060015473,0.10051935,0.5141847,24,804,-,85,86,100,1,1,1,1,1
