week,user,device,subscription,tenure,state,post_code,customer_experience_rank,area_experience_state_rank,area_experience_post_code_rank,customer_base_rank(data+voice),customer_base_rank(data),probing_eea_customer,crowd_data_customer,complaint_data_customer,customer_base_rank(voice),probing_netscout_customer,crowd_voice_customer,complaint_voice_customer,sector_base_rank,ran_sector,probing_sector,crowd_sector,complaint_sector,additional_sector,probing_sector_eea,probing_sector_netscout,complaint_data_sector,complaint_voice_sector,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s1_score,s2_score,s3_score,s4_score,s5_score,s6_score,s7_score,s8_score,s9_score,s10_score,s1-duration_%,s2-duration_%,s3-duration_%,s4-duration_%,s5-duration_%,s6-duration_%,s7-duration_%,s8-duration_%,s9-duration_%,s10-duration_%,s1-ran,s2-ran,s3-ran,s4-ran,s5-ran,s6-ran,s7-ran,s8-ran,s9-ran,s10-ran,s1-probing_sector_eea,s2-probing_sector_eea,s3-probing_sector_eea,s4-probing_sector_eea,s5-probing_sector_eea,s6-probing_sector_eea,s7-probing_sector_eea,s8-probing_sector_eea,s9-probing_sector_eea,s10-probing_sector_eea,s1-probing_sector_netscout,s2-probing_sector_netscout,s3-probing_sector_netscout,s4-probing_sector_netscout,s5-probing_sector_netscout,s6-probing_sector_netscout,s7-probing_sector_netscout,s8-probing_sector_netscout,s9-probing_sector_netscout,s10-probing_sector_netscout,s1-crowd,s2-crowd,s3-crowd,s4-crowd,s5-crowd,s6-crowd,s7-crowd,s8-crowd,s9-crowd,s10-crowd,s1-complaint-voice,s2-complaint-voice,s3-complaint-voice,s4-complaint-voice,s5-complaint-voice,s6-complaint-voice,s7-complaint-voice,s8-complaint-voice,s9-complaint-voice,s10-complaint-voice,s1-complaint-data,s2-complaint-data,s3-complaint-data,s4-complaint-data,s5-complaint-data,s6-complaint-data,s7-complaint-data,s8-complaint-data,s9-complaint-data,s10-complaint-data,s1-churn_score,s2-churn_score,s3-churn_score,s4-churn_score,s5-churn_score,s6-churn_score,s7-churn_score,s8-churn_score,s9-churn_score,s10-churn_score,zone,user_usage_data_volume(gb),primary_data_usage_pattern_user,s1_usage_data_volume(gb),primary_data_usage_pattern_sector,s1_churned_users,s2_churned_users,s3_churned_users,s4_churned_users,s5_churned_users,s6_churned_users,s7_churned_users,s8_churned_users,s9_churned_users,s10_churned_users,s1_customer_eea,s2_customer_eea,s3_customer_eea,s4_customer_eea,s5_customer_eea,s6_customer_eea,s7_customer_eea,s8_customer_eea,s9_customer_eea,s10_customer_eea,total_call_by_user,worst_sec1,worst_sec2,worst_sec3,capacity_worst_sec1,accessibility_worst_sec1,quality_worst_sec1,capacity_worst_sec2,accessibility_worst_sec2,quality_worst_sec2,capacity_worst_sec3,accessibility_worst_sec3,quality_worst_sec3,s1_churn_ratio,s2_churn_ratio,s3_churn_ratio,s4_churn_ratio,s5_churn_ratio,s6_churn_ratio,s7_churn_ratio,s8_churn_ratio,s9_churn_ratio,s10_churn_ratio,s1_city,s10_city,s2_city,s3_city,s4_city,s5_city,s6_city,s7_city,s8_city,s9_city,worst_sec1_city,worst_sec2_city,worst_sec3_city,complaint_rfc_fault,s1_complaint_count,s2_complaint_count,s3_complaint_count,s4_complaint_count,s5_complaint_count,s6_complaint_count,s7_complaint_count,s8_complaint_count,s9_complaint_count,s10_complaint_count,primary_voice_usage_pattern_user,user_category
24/03/2025,IABABBAAAFCII,Shenzhen U50,-,-,QLD,4610,67,66,63,82,63,25,-,100,100,-,-,100,51,78,75,0,100,0,60,90,100,100,440245_1,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,78,-,-,-,-,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.77,Normal Data User,-,-,-,-,-,-,-,-,-,-,673,-,-,-,-,-,-,-,-,-,-,440245_1,-,-,90,98,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Kumbia,-,-,-,-,-,-,-,-,-,Kumbia,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GGJIJADHBBI,Huawei ALN-AL80,-,-,NSW,2060,67,75,86,82,63,25,-,100,100,-,-,100,52,85,73,0,100,0,45,100,100,100,220211_1,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone1,-,-,17.84,Normal Data User,-,-,-,-,-,-,-,-,-,-,597,-,-,-,-,-,-,-,-,-,-,220211_1,-,-,97,88,87,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NORTH SYDNEY,-,-,-,-,-,-,-,-,-,NORTH SYDNEY,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEBFIIBJEI,Guangdong CPH2639,-,-,NSW,2425,67,75,60,74,98,95,-,100,50,0,-,100,60,81,82,29,100,7,70,94,100,100,202377_1,202602_3,202377_2,202602_2,202779_1,201556_1,201904_1,201873_1,202377_3,202601_1,74,81,72,79,67,77,71,70,74,83,25.25,14.65,11.62,7.58,7.58,5.56,5.05,4.55,4.55,4.55,83,82,83,83,68,83,80,83,81,78,70,60,65,75,80,70,75,70,75,80,95,95,95,95,95,100,100,95,75,85,20,70,15,40,-,30,-,-,40,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,80,-,-,-,-,-,Zone2,-,-,9.840000000000002,Normal Data User,-,-,-,-,1,-,-,-,-,-,6331,6577,3858,5712,1524,6388,1073,3752,7131,7923,1,202779_1,201873_1,201904_1,30,100,80,100,83,80,71,82,80,-,-,-,-,0.1,-,-,-,-,-,Karuah,Karuah,Tall Pines,Karuah,Tall Pines,Tanilba Bay,Fullerton Cove,Lemon Tree Passage,Salt Ash,Karuah,Tanilba Bay,Salt Ash,Lemon Tree Passage,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GHFHEIHGBBA,Realme RMX3581,-,-,QLD,4870,67,66,72,82,63,25,-,100,100,-,-,100,52,77,85,0,100,0,70,100,100,100,440362_2,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,23.14,Normal Data User,-,-,-,-,-,-,-,-,-,-,3361,-,-,-,-,-,-,-,-,-,-,440362_2,-,-,80,100,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,STRATFORD,-,-,-,-,-,-,-,-,-,STRATFORD,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GHFHBFHFGFH,Apple iPhone 12 mini (A2399),-,-,QLD,4870,67,66,72,82,63,25,-,100,100,-,-,100,52,83,75,0,100,0,50,100,100,100,450006_1,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,17.23,Normal Data User,-,-,-,-,-,-,-,-,-,-,1398,-,-,-,-,-,-,-,-,-,-,450006_1,-,-,90,90,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aeroglen,-,-,-,-,-,-,-,-,-,Aeroglen,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,BDGBCFCFJGD,Quectel EG21-G,-,-,WA,6230,67,69,87,82,63,25,-,100,100,-,-,100,52,79,75,5,100,0,55,95,100,100,606440_3,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,79,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,114.32,Normal Data User,-,-,-,-,-,-,-,-,-,-,2476,-,-,-,-,-,-,-,-,-,-,606440_3,-,-,83,84,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Dalyellup,-,-,-,-,-,-,-,-,-,Dalyellup,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,BJBBAIGEJHDEBB,Unknown,-,-,NSW,2370,67,75,61,80,60,20,-,100,100,-,-,100,54,78,88,5,100,0,83,93,100,100,240318_2,240345_1,-,-,-,-,-,-,-,-,70,73,-,-,-,-,-,-,-,-,50,50,-,-,-,-,-,-,-,-,77,78,-,-,-,-,-,-,-,-,75,90,-,-,-,-,-,-,-,-,90,95,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,1.65,Normal Data User,-,-,-,-,-,-,-,-,-,-,776,795,-,-,-,-,-,-,-,-,-,240318_2,240345_1,-,90,98,80,80,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,Elsmore,-,Jemalong,-,-,-,-,-,-,-,Elsmore,Jemalong,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,BJBGDAFCIEJ,Apple iPad Pro (A1652),-,-,VIC,3451,67,69,70,82,63,25,-,100,100,-,-,100,52,84,75,0,100,0,55,95,100,100,340640_2,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,84,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,4.27,Normal Data User,-,-,-,-,-,-,-,-,-,-,1288,-,-,-,-,-,-,-,-,-,-,340640_2,-,-,100,85,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Chewton,-,-,-,-,-,-,-,-,-,Chewton,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,EFCDDABGHD,Apple iPhone 14 Pro (A2890),-,-,QLD,4567,67,66,78,82,63,25,-,100,100,-,-,100,52,74,88,0,100,0,80,95,100,100,404132_1,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone1,-,-,26.39,Normal Data User,-,-,-,-,-,-,-,-,-,-,1427,-,-,-,-,-,-,-,-,-,-,404132_1,-,-,60,100,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sunshine Beach,-,-,-,-,-,-,-,-,-,Sunshine Beach,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JBGDGJGIECJB,Samsung Galaxy A55 5g,-,-,NSW,2050,67,75,90,82,63,25,-,100,100,-,-,100,52,87,75,0,100,0,50,100,100,100,220052_3,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,87,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone1,-,-,77.74000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,413,-,-,-,-,-,-,-,-,-,-,220052_3,-,-,96,89,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Camperdown,-,-,-,-,-,-,-,-,-,Camperdown,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IICDFAIFDAHHAFH,Unknown,-,-,QLD,4610,67,66,63,80,60,20,-,100,100,-,-,100,54,78,91,0,100,0,81,100,100,100,440247_2,440245_3,-,-,-,-,-,-,-,-,72,74,-,-,-,-,-,-,-,-,90.91,9.09,-,-,-,-,-,-,-,-,78,79,-,-,-,-,-,-,-,-,80,90,-,-,-,-,-,-,-,-,100,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0,Normal Data User,-,-,-,-,-,-,-,-,-,-,153,119,-,-,-,-,-,-,-,-,-,440247_2,440245_3,-,100,98,60,100,97,80,-,-,-,-,-,-,-,-,-,-,-,-,-,Boyneside,-,Kumbia,-,-,-,-,-,-,-,Boyneside,Kumbia,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GDJAGDHICJIJ,Apple iPhone 11 (A2221),-,-,QLD,4737,67,66,67,85,70,40,-,100,100,-,-,100,49,71,68,2,100,4,41,95,100,100,404537_1,404579_1,-,-,-,-,-,-,-,-,61,71,-,-,-,-,-,-,-,-,94.64,5.36,-,-,-,-,-,-,-,-,71,78,-,-,-,-,-,-,-,-,40,50,-,-,-,-,-,-,-,-,95,100,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,80,-,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,2,-,-,-,-,-,-,-,-,1604,3846,-,-,-,-,-,-,-,-,-,404537_1,404579_1,-,58,82,80,75,86,85,-,-,-,-,0.1,-,-,-,-,-,-,-,-,Sarina,-,Mackay,-,-,-,-,-,-,-,Sarina,Mackay,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JHBFIFEGEAJC,Apple iPhone 12 (A2403),-,-,NSW,2330,67,75,76,82,63,25,-,100,100,-,-,100,52,83,75,0,100,0,60,90,100,100,202431_3,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,17.51,Normal Data User,-,-,-,-,-,-,-,-,-,-,1303,-,-,-,-,-,-,-,-,-,-,202431_3,-,-,100,90,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Singleton,-,-,-,-,-,-,-,-,-,Singleton,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IGBDJABHADHAI,Unknown,-,-,NT,835,67,90,87,82,63,25,-,100,100,-,-,100,52,79,83,0,100,0,70,95,100,100,558309_1,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,79,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,10.52,Normal Data User,-,-,-,-,-,-,-,-,-,-,912,-,-,-,-,-,-,-,-,-,-,558309_1,-,-,90,100,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Howard Springs,-,-,-,-,-,-,-,-,-,Howard Springs,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEBAIIEEDC,Samsung Galaxy A52 5G,-,-,VIC,3111,67,69,76,74,98,95,-,100,50,0,-,100,60,69,87,33,100,9,74,100,100,100,303673_3,303198_3,340206_2,340206_1,338408_2,338395_3,303165_3,303198_2,340197_2,338407_2,75,76,75,78,81,75,76,79,80,82,84.81,1.79,1.62,1.59,1.04,0.93,0.45,0.41,0.41,0.38,68,71,74,78,72,70,73,76,68,82,75,65,50,65,70,50,55,60,70,60,100,100,100,100,100,100,100,100,100,100,30,55,60,55,75,65,60,70,70,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,100,100,100,100,100,100,100,100,100,Zone1,-,-,155.1,Normal Data User,-,10,3,3,9,3,2,6,3,3,8098,45921,30347,12045,31165,30357,40257,49114,24124,61593,5,303673_3,340206_2,338395_3,30,100,60,58,89,76,45,88,67,-,0,0,0,0,0,0,0,0,0,Donvale,Doncaster,Camberwell,BOX HILL,BOX HILL,Box Hill,Doncaster East,Box Hill North,Camberwell,BOX HILL,Donvale,BOX HILL,Doncaster East,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GGIHAJBHBBB,Unknown,-,-,NSW,2319,67,75,60,80,60,20,-,100,100,-,-,100,54,80,88,0,100,0,80,95,100,100,201904_2,202779_2,-,-,-,-,-,-,-,-,72,70,-,-,-,-,-,-,-,-,66.67,33.33,-,-,-,-,-,-,-,-,83,74,-,-,-,-,-,-,-,-,80,80,-,-,-,-,-,-,-,-,95,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,85.61000000000001,Normal Data User,-,-,-,-,-,-,-,-,-,-,3537,3807,-,-,-,-,-,-,-,-,-,202779_2,201904_2,-,70,99,60,91,82,80,-,-,-,-,-,-,-,-,-,-,-,-,-,Lemon Tree Passage,-,Tanilba Bay,-,-,-,-,-,-,-,Tanilba Bay,Lemon Tree Passage,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IGBDGDGBGDFIF,HUAWEI JEF-AN00,-,-,QLD,4737,67,66,67,84,68,35,-,100,100,-,-,100,49,71,69,6,100,0,46,91,100,100,404537_1,404652_1,-,-,-,-,-,-,-,-,61,69,-,-,-,-,-,-,-,-,80,20,-,-,-,-,-,-,-,-,71,69,-,-,-,-,-,-,-,-,40,70,-,-,-,-,-,-,-,-,95,75,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,56.28,Normal Data User,-,-,-,-,-,-,-,-,-,-,1604,3359,-,-,-,-,-,-,-,-,-,404537_1,404652_1,-,58,82,80,70,97,60,-,-,-,-,-,-,-,-,-,-,-,-,-,Sarina,-,Mackay,-,-,-,-,-,-,-,Sarina,Mackay,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GDJBFBFJCEHF,HUAWEI nova 9 SE,-,-,QLD,4610,67,66,63,82,63,25,-,100,100,-,-,100,51,78,75,0,100,0,60,90,100,100,440245_1,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,78,-,-,-,-,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.77,Normal Data User,-,-,-,-,-,-,-,-,-,-,673,-,-,-,-,-,-,-,-,-,-,440245_1,-,-,90,98,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Kumbia,-,-,-,-,-,-,-,-,-,Kumbia,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEBFAJGGEH,Apple iPhone XR (A2105),Small 12m SIMO Pln,-,VIC,3083,67,69,61,65,65,100,-,30,65,100,-,30,69,76,77,50,41,100,53,100,41,41,340871_2,338126_1,338777_2,330027_2,338609_1,303325_3,303455_2,338842_2,338765_3,303588_1,65,81,77,79,75,77,78,79,79,80,72.55,10.87,1.5,1.33,1.13,0.61,0.49,0.44,0.4,0.36,76,76,76,81,70,71,74,77,77,77,50,70,65,50,60,60,65,60,70,55,100,100,100,100,100,100,100,100,100,100,45,80,55,75,55,65,60,70,60,70,30,80,100,100,100,80,100,100,100,100,30,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,Zone1,1.98,Heavy Data User,456.04,Normal Data User,4,4,4,1,9,11,3,2,4,-,13411,16730,39342,5978,70059,68097,38138,26796,56405,41986,70,340871_2,338609_1,338777_2,63,87,86,43,87,66,76,92,71,0,0,0,0,0,0,0,0,0,-,BUNDOORA,Carrum Downs,Arthurs Seat,Campbellfield,Mill Park,Lalor,Epping,Mill Park,Epping,Skye,BUNDOORA,Lalor,Campbellfield,"['Poor Network Quality', 'Unplanned Mobile Outage']",14,4,-,-,-,1,-,-,-,-,Heavy Voice User,CAT 3
24/03/2025,EFDBDHGHFH,Apple iPhone 15 Pro (A3102),-,-,QLD,4870,67,66,72,82,63,25,-,100,100,-,-,100,52,77,85,0,100,0,70,100,100,100,440362_2,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,77,-,-,-,-,-,-,-,-,-,70,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone2,-,-,23.14,Normal Data User,-,-,-,-,-,-,-,-,-,-,3361,-,-,-,-,-,-,-,-,-,-,440362_2,-,-,80,100,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,STRATFORD,-,-,-,-,-,-,-,-,-,STRATFORD,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GFIIBBJEHH,Samsung Galaxy Z Fold4,-,-,NSW,2793,67,75,64,82,63,25,-,100,100,-,-,100,52,80,78,0,100,0,55,100,100,100,240342_1,-,-,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,0.02,Normal Data User,-,-,-,-,-,-,-,-,-,-,463,-,-,-,-,-,-,-,-,-,-,240342_1,-,-,100,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Woodstock,-,-,-,-,-,-,-,-,-,Woodstock,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,JBGCIAGFEEAC,Xiaomi 2406ERN9CI,-,-,QLD,4610,67,66,63,82,63,25,-,100,100,-,-,100,52,76,85,0,100,0,80,90,100,100,440247_1,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,76,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,13.85,Normal Data User,-,-,-,-,-,-,-,-,-,-,484,-,-,-,-,-,-,-,-,-,-,440247_1,-,-,80,100,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Boyneside,-,-,-,-,-,-,-,-,-,Boyneside,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,IGBDCGIGCHJAE,Apple iPhone 13 (A2634),-,-,NSW,2347,67,75,63,82,63,25,-,100,100,-,-,100,52,80,80,0,100,0,65,95,100,100,240320_2,-,-,-,-,-,-,-,-,-,68,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,65,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,1.44,Normal Data User,-,-,-,-,-,-,-,-,-,-,375,-,-,-,-,-,-,-,-,-,-,240320_2,-,-,100,98,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,RED HILL,-,-,-,-,-,-,-,-,-,RED HILL,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
24/03/2025,GBEEJIACBBG,Apple iPhone 14 Plus (A2886),$49 Lite Pln,-,NSW,2480,68,75,71,74,83,65,-,100,65,29.999999999999982,-,100,62,81,88,41,100,0,81,94,100,100,202410_1,228242_3,-,-,-,-,-,-,-,-,82,71,-,-,-,-,-,-,-,-,75,25,-,-,-,-,-,-,-,-,81,79,-,-,-,-,-,-,-,-,80,85,-,-,-,-,-,-,-,-,95,90,-,-,-,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,0.02,Normal Data User,43.5,Normal Data User,-,-,-,-,-,-,-,-,-,-,4475,1025,-,-,-,-,-,-,-,-,6,228242_3,-,-,100,99,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SOUTH GUNDURIMBA,-,North Lismore,-,-,-,-,-,-,-,North Lismore,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,CAT 4
24/03/2025,IICDGAABBJGIDBH,u-blox LARA-R6001D,-,-,NSW,2360,68,75,76,82,63,25,-,100,100,-,-,100,53,74,90,0,100,0,85,95,100,100,240317_3,-,-,-,-,-,-,-,-,-,71,-,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,74,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,-,-,-,-,-,-,-,Zone3,-,-,18.49,Normal Data User,-,-,-,-,-,-,-,-,-,-,548,-,-,-,-,-,-,-,-,-,-,240317_3,-,-,70,99,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Spring Mountain,-,-,-,-,-,-,-,-,-,Spring Mountain,-,-,-,-,-,-,-,-,-,-,-,-,-,Normal Voice User,-
